MES.2	MES.1	AC	OPC	NPC.1	NPC.2	G1.S	G2.M	Type1	Type2	rna_cell	Sample	meth_cell
0.208904895	0.203121243	0.570614357	-0.019180447	-0.404779328	-0.514251927	-0.17647296	-0.10765572	AC	AC	MGH129_SS2_D8_S44_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.ATCAAG.R1.fastq_bismark_bt2_pe.bismark.cov
0.230960628	-0.202000588	0.631013028	0.011193074	-0.30975308	-0.392048651	-0.312146436	-0.307575439	AC	AC	MGH129_SS2_E3_S51_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.AGGATG.R1.fastq_bismark_bt2_pe.bismark.cov
0.165856746	0.096065021	1.729985517	0.386269439	-0.485867196	-0.403130793	0.182537742	-0.035526168	AC	AC	MGH129_SS2_E4_S52_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.ATCGAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.351644254	0.695055879	1.02291173	0.088527119	-0.439264392	-0.315169401	-0.412299632	-0.323828407	AC	AC	MGH129_SS2_F4_S64_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.TGACAG.R1.fastq_bismark_bt2_pe.bismark.cov
0.258651291	0.574934748	1.665354518	0.34529619	-0.193633344	0.354255668	0.099250292	0.149682834	AC	AC	MGH129_SS2_G1_S73_L002_R1_001	MGH129	NA
0.060507156	0.531895223	0.992899453	0.289363211	-0.117504464	0.05993438	-0.1413608	-0.244573992	AC	AC	MGH129_SS2_G12_S84_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.GTGAGG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.042472083	-0.069669579	0.402989802	0.278983394	0.053195193	0.162316871	0.091264274	0.18163108	AC	AC	MGH129_SS2_G3_S75_L002_R1_001	MGH129	NA
-0.641612697	0.215432805	1.194364112	0.093613944	-0.095469507	-0.234619774	-0.42396187	-0.756243878	AC	AC	MGH129_SS2_G4_S76_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.ATCGAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.543463289	0.507725038	1.295336728	0.249184806	-0.220401759	0.01700143	-0.050579514	0.304458706	AC	AC	MGH129_SS2_G8_S80_L002_R1_001	MGH129	NA
0.714366508	0.728549888	1.115122218	0.389915199	-0.018978147	0.057148379	-0.333702383	-0.057481252	AC	AC	MGH129_SS2_H12_S96_L002_R1_001	MGH129	NA
-0.097237964	-0.535563097	0.60774034	0.152105757	0.526432367	0.085780588	-0.48826721	0.009912546	AC	AC	MGH129_SS2_H2_S86_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.TATCTC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.101361841	0.571093355	0.710916261	0.368621897	-0.490637489	-0.123481422	-0.602911713	-0.20677788	AC	AC	MGH129_SS2_H3_S87_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.TCTCTG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.090140722	-0.78967201	0.454946707	-0.022212029	-0.085953829	-0.156681388	-0.357057652	-0.217211625	AC	AC	MGH129_SS2_H4_S88_L002_R1_001	MGH129	NA
0.258135441	1.13207756	1.155132337	0.550767947	-0.68416678	-0.394486224	-0.393971674	-0.455404359	AC	AC	MGH129_SS2_H5_S89_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.TGCTGC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.46206884	-0.168940999	0.640436064	-0.074462679	-0.340037869	-0.376802686	2.702069441	1.736578273	G1.S	AC	MGH129_SS2_A12_S12_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.GTGAGG.R1.fastq_bismark_bt2_pe.bismark.cov
0.539871939	0.75286131	0.528323009	0.256074979	-0.096871508	0.47166162	0.806044825	-0.224767257	G1.S	MES.1	MGH129_SS2_G7_S79_L002_R1_001	MGH129	NA
0.078215091	0.480611417	-0.271420306	0.043201294	-0.304453886	-0.293847084	1.619147679	0.273348362	G1.S	MES.1	MGH129_SS2_G9_S81_L002_R1_001	MGH129	NA
-0.215612475	-0.500198596	-0.344811676	-0.315186628	-0.886683887	-0.776686542	2.646194155	0.90011637	G1.S	MES.2	MGH129_SS2_C4_S28_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.ATCGAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.150193749	-0.10686574	0.097376084	-0.094919737	-0.391519809	-0.525077026	1.10777131	0.058882284	G1.S	MES.2	MGH129_SS2_E6_S54_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.CATGAC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.13938003	-0.600301217	-0.981587265	-0.732802607	-0.049588107	0.047605159	3.02624092	-0.032501741	G1.S	NPC.2	MGH129_SS2_A3_S3_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.AGGATG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.197087731	-0.253560669	-1.056538022	-0.441707521	0.443182059	0.738259767	1.075485663	0.274654779	G1.S	NPC.2	MGH129_SS2_D12_S48_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.TGTAGG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.467517814	-0.417807819	-0.282984534	-0.161311689	-0.468847568	-0.359827161	2.33376803	0.613072374	G1.S	OPC	MGH129_SS2_A7_S7_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.CCTTCG.R1.fastq_bismark_bt2_pe.bismark.cov
0.076043721	-0.773858293	-2.374877668	-1.192559933	-0.93886733	-0.443766307	0.461385483	0.619523654	G2.M	MES.2	MGH129_SS2_E8_S56_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.CGGTAG.R1.fastq_bismark_bt2_pe.bismark.cov
0.026645772	-0.023362852	-1.544486204	-0.158041945	-0.294763086	-0.239099945	1.702212769	1.804964832	G2.M	MES.2	MGH129_SS2_F1_S61_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.GTTGAG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.311112618	-0.61173292	-2.43198764	-1.168489117	0.431571883	0.145660085	-0.231786987	2.424574763	G2.M	NPC.1	MGH129_SS2_F2_S62_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.TATCTC.R1.fastq_bismark_bt2_pe.bismark.cov
0.320053077	0.100905929	0.085991309	0.364499128	-0.268301508	-0.333232164	-0.356663674	0.872776338	G2.M	OPC	MGH129_SS2_B4_S16_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.TGACAG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.203339139	0.796916994	0.74687299	0.20964307	-0.346994217	-0.087622984	-0.170195492	-0.077128397	MES.1	MES.1	MGH129_SS2_C5_S29_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.CAAGAG.R1.fastq_bismark_bt2_pe.bismark.cov
0.430015757	2.048202054	0.373125549	-0.292514276	-0.895860045	-0.306554225	-0.067990952	-0.039889695	MES.1	MES.1	MGH129_SS2_D5_S41_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.TGCTGC.R1.fastq_bismark_bt2_pe.bismark.cov
0.182426082	1.324365829	0.812695209	0.234249208	-0.599741713	-0.443784211	-0.520731423	-0.042360584	MES.1	MES.1	MGH129_SS2_F6_S66_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.ACAGAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.223641186	0.452452654	0.346084236	-0.018746733	-0.614269442	-0.66146744	-0.229051093	-0.340830225	MES.1	MES.1	MGH129_SS2_F9_S69_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.CCATAG.R1.fastq_bismark_bt2_pe.bismark.cov
0.111822059	1.882320477	0.477050421	-0.225920461	-0.687577309	-0.118829533	-0.452375372	-0.385834958	MES.1	MES.1	MGH129_SS2_G2_S74_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.ACTCAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.671744097	1.997060971	0.687714441	-0.085893787	-0.369941281	-0.014629728	-0.372944987	-0.120429746	MES.1	MES.1	MGH129_SS2_H10_S94_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.GAAGTC.R1.fastq_bismark_bt2_pe.bismark.cov
0.309115967	0.132994045	0.243495368	-0.201641088	-0.236751082	-0.315093606	0.018380524	-0.212223134	MES.2	MES.2	MGH129_SS2_B6_S18_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.ACAGAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.487078142	0.158401863	-0.685079961	-0.530924163	-0.875212153	-0.597545576	-0.344256452	-0.331480891	MES.2	MES.2	MGH129_SS2_B8_S20_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.ATCAAG.R1.fastq_bismark_bt2_pe.bismark.cov
0.101374092	-0.152906853	-0.252388645	-0.345103703	-0.340389976	-0.720548826	-0.575196411	-0.288823235	MES.2	MES.2	MGH129_SS2_C8_S32_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.CGGTAG.R1.fastq_bismark_bt2_pe.bismark.cov
0.880052444	0.674681548	-0.103374833	-0.414329486	-0.020284835	-0.335626794	-0.499959464	-0.147730865	MES.2	MES.2	MGH129_SS2_E12_S60_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.GTGAGG.R1.fastq_bismark_bt2_pe.bismark.cov
0.679751489	-0.036945237	-0.867996769	-0.25952289	-0.421912745	-0.396382301	-0.487741564	-0.078798756	MES.2	MES.2	MGH129_SS2_E2_S50_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.ACTCAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.09707869	-0.224410841	-0.307298795	0.055084904	0.012148867	-0.282938753	-0.443794214	-0.218955955	MES.2	MES.2	MGH129_SS2_F10_S70_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.GAAGTC.R1.fastq_bismark_bt2_pe.bismark.cov
1.383170585	1.085612426	-1.008773612	-0.502983034	-0.496757674	-0.191442185	-0.215984946	0.181223783	MES.2	MES.2	MGH129_SS2_F11_S71_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.GGTAAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.38981913	-0.301089403	-1.23326057	-0.43411348	0.402265665	-0.040936456	-0.103151622	-0.276490356	NPC.1	NPC.1	MGH129_SS2_A11_S11_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.GCATTC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.370039762	-1.458020319	-2.240932677	-0.869944428	1.516073795	0.9844461	-0.146674123	-0.343071089	NPC.1	NPC.1	MGH129_SS2_B5_S17_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.TGCTGC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.173445816	-0.508459966	-0.871376397	0.511973891	0.782659418	0.014472617	-0.538212	-0.150478531	NPC.1	NPC.1	MGH129_SS2_C11_S35_L002_R1_001	MGH129	NA
-0.420418855	-1.509428963	-1.803862425	-0.088550869	0.938444752	0.395967225	-0.305188908	-0.158769484	NPC.1	NPC.1	MGH129_SS2_C12_S36_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.GTGAGG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.341973021	-1.011455543	-0.922625891	0.48824505	1.036097063	0.885645211	-0.405034463	0.007191478	NPC.1	NPC.1	MGH129_SS2_C3_S27_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.AGGATG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.406796597	-0.289756902	0.505560881	0.380498045	0.603936392	-0.008455462	-0.407835206	-0.08570898	NPC.1	NPC.1	MGH129_SS2_E1_S49_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.ACAACC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.164284772	-0.958872636	-0.548756735	0.399499572	0.940668155	-0.128950808	-0.120064697	-0.110618692	NPC.1	NPC.1	MGH129_SS2_E10_S58_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.CTCAGC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.158112355	-0.975893236	-0.955258497	0.343940993	0.911421273	0.123341335	-0.316608395	-0.30567906	NPC.1	NPC.1	MGH129_SS2_G10_S82_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.CTCAGC.R1.fastq_bismark_bt2_pe.bismark.cov
0.038148999	0.412509145	-0.067919623	0.263377867	0.429691298	0.31755987	-0.007961739	0.187240895	NPC.1	NPC.1	MGH129_SS2_G11_S83_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.GCATTC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.487391197	-1.445531288	-1.154096841	0.240130303	1.500249504	0.070789534	-0.225617983	-0.138314129	NPC.1	NPC.1	MGH129_SS2_G6_S78_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.CATGAC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.558193337	-0.158894536	-0.142295381	-0.088251093	0.583450462	0.050520162	-0.420350685	-0.127420596	NPC.1	NPC.1	MGH129_SS2_H8_S92_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.ATCAAG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.521336606	-1.335119154	-2.314184809	-0.835480494	1.213090478	2.244219635	-0.276158642	0.173231816	NPC.2	NPC.2	MGH129_SS2_A1_S1_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.ACAACC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.683547414	-1.551833187	-2.404910913	-1.098640398	1.190418239	1.59860516	-0.254549491	0.101926873	NPC.2	NPC.2	MGH129_SS2_A8_S8_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.CGGTAG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.214241019	-0.829366495	-2.247382805	-0.975540028	0.992209223	2.629966833	-0.052762596	-0.260537092	NPC.2	NPC.2	MGH129_SS2_B7_S19_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.AGAAGG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.529007675	-0.877776652	-2.284831293	-0.949128335	0.726515044	1.338348085	-0.327469977	0.097608175	NPC.2	NPC.2	MGH129_SS2_D7_S43_L002_R1_001	MGH129	MGH129_scRRBS_Pool2_S2_L007.AGAAGG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.036963397	-1.239919605	-2.091203484	-1.115315942	0.617727907	0.982280621	-0.600622818	-0.065605199	NPC.2	NPC.2	MGH129_SS2_F7_S67_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.AGAAGG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.416461137	0.314577851	0.310799565	0.029716693	-0.126752346	0.419021542	-0.542815565	-0.023154305	NPC.2	NPC.2	MGH129_SS2_F8_S68_L002_R1_001	MGH129	MGH129_scRRBS_Pool3_S3_L007.ATCAAG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.464386026	-0.18966178	0.584541578	0.768587255	0.257405971	-0.002654894	0.039845038	-0.224519689	OPC	OPC	MGH129_SS2_A6_S6_L002_R1_001	MGH129	MGH129_scRRBS_Pool1_S1_L007.CATGAC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.344722509	-0.028399813	-0.399542276	1.274897781	1.007995587	0.687594773	-0.501124921	-0.293299638	OPC	OPC	MGH129_SS2_D1_S37_L002_R1_001	MGH129	NA
-0.051753122	-0.348162416	-0.203510812	0.649632968	0.522031652	-0.476912476	-0.522591748	-0.154212107	OPC	OPC	MGH129_SS2_H6_S90_L002_R1_001	MGH129	MGH129_scRRBS_Pool4_S4_L007.ACAGAC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.053829308	-0.291646027	1.095343747	0.609654858	0.192791027	-0.749358466	-0.35959397	-0.317275944	AC	AC	MGH211_P13_A10_S10_L007_R1_001	MGH211	NA
0.641358487	0.715905945	1.321614738	0.141299412	-0.530052692	-1.223842857	-0.587989252	-0.577200551	AC	AC	MGH211_P13_D10_S46_L007_R1_001	MGH211	NA
0.056498646	0.101922689	1.208248863	0.727520321	0.677763922	-0.269444822	-0.29033981	-0.185254029	AC	AC	MGH211_P13_D12_S48_L007_R1_001	MGH211	NA
-0.817248788	0.166115597	1.311933439	0.757474441	0.762811971	1.02486895	0.016579037	-0.069481808	AC	AC	MGH211_P13_E11_S59_L007_R1_001	MGH211	NA
-0.711930215	0.449535018	2.23400734	0.832849855	-0.07828992	-1.487064704	-0.664227825	-0.49717928	AC	AC	MGH211_P13_F6_S66_L007_R1_001	MGH211	NA
0.280216567	0.89242099	0.893733328	0.395210274	-0.221641349	-0.648837073	-0.072776625	-0.056756165	AC	AC	MGH211_P13_G10_S82_L007_R1_001	MGH211	NA
-0.085674545	0.573326515	1.126328671	0.318309454	-0.239824138	0.016045088	-0.059995212	0.068285036	AC	AC	MGH211_P13_G11_S83_L007_R1_001	MGH211	NA
0.213711392	-0.649536536	1.039729005	0.966315665	0.923432598	-0.3241995	-0.58818976	-0.882253083	AC	AC	MGH211_P13_H6_S90_L007_R1_001	MGH211	MGH211_G1_S4_L008.ACAGAC.R1.fastq_bismark_bt2_pe.bismark.cov
-1.133652729	-1.22823488	-1.291329833	-0.568877529	-0.69672053	-0.297141113	-0.28491813	-0.579619662	G1.S	NPC.2	MGH211_P13_F9_S69_L007_R1_001	MGH211	MGH211_E1_S3_L008.CCATAG.R1.fastq_bismark_bt2_pe.bismark.cov
-0.6425653	-0.606990215	0.685249683	0.309746863	0.030695374	-0.423456947	3.280665181	1.371515836	G1.S	AC	MGH211_P13_D2_S38_L007_R1_001	MGH211	NA
-1.164817948	0.198455823	-0.701322214	-0.097060064	0.41152742	0.068372638	1.768127723	1.518346904	G1.S	NPC.1	MGH211_P13_D11_S47_L007_R1_001	MGH211	MGH211_C1_S2_L008.GGTAAC.R1.fastq_bismark_bt2_pe.bismark.cov
-1.156022627	-1.044318075	-0.128477686	0.265776735	0.718040958	-0.417085198	2.547793122	1.714460937	G1.S	NPC.1	MGH211_P13_E5_S53_L007_R1_001	MGH211	NA
-0.384721895	-0.094538264	0.160276097	0.433591786	0.095332058	0.452964084	1.895475824	0.662203151	G1.S	NPC.2	MGH211_P13_A12_S12_L007_R1_001	MGH211	NA
-0.285249717	0.04815956	0.839066325	0.68025886	0.498505726	0.210036056	0.291633322	1.470797425	G2.M	AC	MGH211_P13_G6_S78_L007_R1_001	MGH211	NA
-0.113231985	-0.062703476	-0.528492484	-0.162875042	-0.109738849	-0.42000285	1.558608396	1.933286743	G2.M	MES.1	MGH211_P13_B10_S22_L007_R1_001	MGH211	NA
-1.07741161	0.137815971	-0.552090257	-0.175393928	0.722377596	0.428984001	-0.784649738	0.97926617	G2.M	NPC.1	MGH211_P13_B4_S16_L007_R1_001	MGH211	NA
-1.297875659	-0.479527167	-0.451286414	-0.367062974	-0.312709958	-0.009442764	0.01251132	4.219215177	G2.M	NPC.2	MGH211_P13_A4_S4_L007_R1_001	MGH211	MGH211_A1_S1_L008.ATCGAC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.69535115	-0.562978093	0.451425463	0.748012196	0.62011309	0.713770334	1.297770826	2.140495826	G2.M	OPC	MGH211_P13_B3_S15_L007_R1_001	MGH211	NA
-0.681015809	-0.540363947	-0.096044328	0.24316377	-0.044224709	-0.957040351	0.994300675	3.535370777	G2.M	OPC	MGH211_P13_F11_S71_L007_R1_001	MGH211	MGH211_E1_S3_L008.GGTAAC.R1.fastq_bismark_bt2_pe.bismark.cov
0.158465313	0.872930137	0.134041306	-0.325474856	-0.732005481	-0.531872398	0.313764718	-0.592201936	MES.1	MES.1	MGH211_P13_A1_S1_L007_R1_001	MGH211	MGH211_A1_S1_L008.ACAACC.R1.fastq_bismark_bt2_pe.bismark.cov
0.489274594	0.720843002	-0.185081208	-0.507942278	-0.217196786	-0.377262498	-0.245261327	-0.262128164	MES.1	MES.1	MGH211_P13_A5_S5_L007_R1_001	MGH211	NA
-0.522155463	0.121863541	-0.304111242	-0.395915872	-0.341014769	-0.815226163	-0.621713486	-0.688600401	MES.1	MES.1	MGH211_P13_C10_S34_L007_R1_001	MGH211	MGH211_C1_S2_L008.CTCAGC.R1.fastq_bismark_bt2_pe.bismark.cov
0.042623956	0.276499013	0.111350145	-0.051916295	0.130463437	-0.386777189	-0.111851745	-0.144845349	MES.1	MES.1	MGH211_P13_D7_S43_L007_R1_001	MGH211	NA
0.386470758	1.548720442	1.227816667	-0.027201914	-0.078918876	-0.60726706	-0.572311659	-0.41251953	MES.1	MES.1	MGH211_P13_E6_S54_L007_R1_001	MGH211	NA
0.4524556	0.633306096	0.595535295	0.030274379	-0.460590917	-0.678200525	-0.550278926	-0.562504756	MES.1	MES.1	MGH211_P13_H11_S95_L007_R1_001	MGH211	NA
1.781897766	1.812330009	1.169232022	0.23475733	-0.941167896	-0.972595646	-0.448150522	-0.429578862	MES.1	MES.1	MGH211_P13_H7_S91_L007_R1_001	MGH211	NA
0.181347484	7.65E-05	-0.420376425	-0.117294075	-0.130694039	0.412040815	0.91468132	3.587805674	G2.M	NPC.2	MGH211_P13_F5_S65_L007_R1_001	MGH211	MGH211_E1_S3_L008.TGCTGC.R1.fastq_bismark_bt2_pe.bismark.cov
1.339136213	-0.31806316	-0.136231111	0.020261328	-0.868325956	-1.044323469	-0.393160974	-0.564332559	MES.2	MES.2	MGH211_P13_A3_S3_L007_R1_001	MGH211	MGH211_A1_S1_L008.AGGATG.R1.fastq_bismark_bt2_pe.bismark.cov
1.13259726	1.068677105	-0.07439328	-0.30552904	-0.977927542	-0.522346879	0.028012817	-0.432832305	MES.2	MES.2	MGH211_P13_B12_S24_L007_R1_001	MGH211	MGH211_A1_S1_L008.TGTAGG.R1.fastq_bismark_bt2_pe.bismark.cov
1.958500051	0.967962114	-0.02505569	-0.287497277	-0.645482327	-0.78944641	-0.502828662	-0.474955207	MES.2	MES.2	MGH211_P13_C3_S27_L007_R1_001	MGH211	MGH211_C1_S2_L008.AGGATG.R1.fastq_bismark_bt2_pe.bismark.cov
1.715632767	1.058589711	0.467497943	0.019532311	-1.212469027	-0.810330112	0.568719935	0.295360067	MES.2	MES.2	MGH211_P13_C8_S32_L007_R1_001	MGH211	MGH211_C1_S2_L008.CGGTAG.R1.fastq_bismark_bt2_pe.bismark.cov
1.859440599	0.476390219	0.453641636	0.051236338	-1.001146738	-1.088929653	-0.27657258	-0.772356121	MES.2	MES.2	MGH211_P13_D1_S37_L007_R1_001	MGH211	NA
0.51228064	0.352998449	-0.412867003	-0.162337469	-1.54169864	-1.43604066	-0.579540687	-0.328619004	MES.2	MES.2	MGH211_P13_D4_S40_L007_R1_001	MGH211	NA
1.27847143	0.698055886	0.258432484	-0.193096714	-0.707467205	-0.590098128	-0.369001507	-0.222249026	MES.2	MES.2	MGH211_P13_D9_S45_L007_R1_001	MGH211	NA
1.584746678	1.289985493	0.169886071	-0.147261675	-0.848628315	-0.687848094	-0.035844076	-0.111255879	MES.2	MES.2	MGH211_P13_E2_S50_L007_R1_001	MGH211	MGH211_E1_S3_L008.ACTCAC.R1.fastq_bismark_bt2_pe.bismark.cov
2.12100778	1.766797018	0.485075324	0.206085196	-0.879875446	-0.433256511	-0.292236043	-0.039486629	MES.2	MES.2	MGH211_P13_E8_S56_L007_R1_001	MGH211	NA
1.491533965	0.559941116	-0.221558328	-0.209864675	-1.214355856	-1.401516698	-0.307918308	-0.607817591	MES.2	MES.2	MGH211_P13_F10_S70_L007_R1_001	MGH211	NA
1.501027838	0.755569579	0.785715451	-0.1145497	-1.406380431	-1.51677829	-0.669502685	-0.585310362	MES.2	MES.2	MGH211_P13_F4_S64_L007_R1_001	MGH211	NA
1.445172018	0.383545771	-0.604595485	-0.596852349	-1.015927553	-0.778340942	0.03319755	-0.62427344	MES.2	MES.2	MGH211_P13_F8_S68_L007_R1_001	MGH211	NA
1.322404351	1.268258532	-0.034205217	-0.079315176	-0.725991725	-0.558809068	-0.082214858	-0.225557869	MES.2	MES.2	MGH211_P13_G7_S79_L007_R1_001	MGH211	NA
1.223185166	0.434033703	0.332578433	-0.150395338	-1.249848694	-1.211665436	-0.621341246	-0.689162898	MES.2	MES.2	MGH211_P13_G8_S80_L007_R1_001	MGH211	NA
1.13329975	-0.775711174	-0.75769074	-0.577735249	-1.065823444	-0.946846994	-0.700190911	-0.731517108	MES.2	MES.2	MGH211_P13_G9_S81_L007_R1_001	MGH211	NA
0.837966108	-0.362609753	-0.00960358	-0.073760354	-0.654481808	-0.459765077	-0.317681347	-0.45883049	MES.2	MES.2	MGH211_P13_H10_S94_L007_R1_001	MGH211	NA
1.294288201	-0.528701212	0.267687819	-0.374421777	-0.811754972	-1.262713527	-0.471368223	-0.644828214	MES.2	MES.2	MGH211_P13_H3_S87_L007_R1_001	MGH211	MGH211_G1_S4_L008.TCTCTG.R1.fastq_bismark_bt2_pe.bismark.cov
0.47671221	-0.540059115	0.296289879	-0.145919361	0.147391724	0.36654826	-0.944085104	-0.716349588	MES.2	MES.2	MGH211_P13_H5_S89_L007_R1_001	MGH211	MGH211_G1_S4_L008.TGCTGC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.637544481	-0.124490761	-0.792203558	-0.013195382	0.903774942	0.539226528	-0.569885747	-0.111360497	NPC.1	NPC.1	MGH211_P13_A7_S7_L007_R1_001	MGH211	NA
-1.146921132	-0.258607351	-0.204207641	-0.052309425	0.418060642	-0.200427149	-0.371148015	-0.475598485	NPC.1	NPC.1	MGH211_P13_C4_S28_L007_R1_001	MGH211	MGH211_C1_S2_L008.ATCGAC.R1.fastq_bismark_bt2_pe.bismark.cov
-0.008649628	0.109449055	-0.369111352	-0.072673382	0.926609206	0.705498422	0.257992305	-0.015002485	NPC.1	NPC.1	MGH211_P13_D8_S44_L007_R1_001	MGH211	NA
-0.39177903	0.016339689	-0.771817897	-0.012592586	0.64002152	0.244635246	0.408390714	-0.331567759	NPC.1	NPC.1	MGH211_P13_E3_S51_L007_R1_001	MGH211	NA
-0.701371673	-0.504209707	-0.16742651	-0.269435581	0.740938812	0.497713254	0.178172701	-0.578974819	NPC.1	NPC.1	MGH211_P13_G4_S76_L007_R1_001	MGH211	NA
-0.527831607	0.000190746	-0.183495989	-0.066763344	0.457612546	0.316920401	-0.152276636	-0.576542197	NPC.1	NPC.1	MGH211_P13_H4_S88_L007_R1_001	MGH211	MGH211_G1_S4_L008.TGACAG.R1.fastq_bismark_bt2_pe.bismark.cov
-1.020189297	-0.557669794	-0.150612652	-0.103354828	0.621930137	1.303385134	-0.537192974	-0.362036084	NPC.2	NPC.2	MGH211_P13_A6_S6_L007_R1_001	MGH211	NA
-0.559860188	-0.428553224	-0.309063258	0.013139013	0.439002512	1.109363194	-0.368333105	-0.287101772	NPC.2	NPC.2	MGH211_P13_A8_S8_L007_R1_001	MGH211	NA
-0.978032718	-0.615463723	-0.381005218	-0.068891667	0.519889107	0.622519871	-0.479131843	-0.537712177	NPC.2	NPC.2	MGH211_P13_A9_S9_L007_R1_001	MGH211	NA
-0.030781002	0.162688478	0.132332374	0.192958724	0.689032528	0.883427264	0.195086026	-0.020317279	NPC.2	NPC.2	MGH211_P13_B11_S23_L007_R1_001	MGH211	MGH211_A1_S1_L008.GGTAAC.R1.fastq_bismark_bt2_pe.bismark.cov
